episode_id,ts_code,stock_name,signal_date,entry_date,exit_date,exit_type,levels_used,hold_days,total_cost,pnl,simple_return_pct
50647,300731.SZ,科创新源,2024-01-05,2024-01-08,2024-03-01,TAKE_PROFIT_DYN,5,33,997264.23030234,161657.35539030004,16.210082591781166
51867,002170.SZ,芭田股份,2024-01-22,2024-01-23,2024-03-11,TAKE_PROFIT_DYN,4,28,799601.4373346999,161650.5095442601,20.216385563673754
50752,300655.SZ,晶瑞股份,2024-01-08,2024-01-09,2024-03-20,TAKE_PROFIT_DYN,5,45,998424.69094368,161570.00356595998,16.18249278403252
52830,301073.SZ,君亭酒店,2024-01-31,2024-02-01,2024-03-13,TAKE_PROFIT_DYN,3,23,596531.8389630599,161539.18186626,27.079725056597237
52667,603966.SH,法兰泰克,2024-01-29,2024-01-30,2024-03-15,TAKE_PROFIT_DYN,4,27,798741.3547713599,161422.50967920013,20.209609620802393
46672,688267.SH,中触媒,2023-10-18,2023-10-19,2024-04-23,TAKE_PROFIT_DYN,5,124,995530.04753202,161271.27478638012,16.199538646390586
1071,300755.SZ,华致酒行,2020-03-16,2020-03-17,2020-04-17,TAKE_PROFIT_DYN,3,22,598542.36956514,161212.65639335988,26.93420960499187
50270,603388.SH,元成股份,2023-12-25,2023-12-26,2024-03-11,TAKE_PROFIT_DYN,5,47,998472.75143616,161191.52538191993,16.143808145997877
50989,000561.SZ,烽火电子,2024-01-15,2024-01-16,2024-03-01,TAKE_PROFIT_DYN,4,27,799331.0970645,160977.51229626,20.139027855595906
25355,300902.SZ,国安达,2022-04-25,2022-04-26,2022-06-06,TAKE_PROFIT_DYN,2,25,396627.2242732799,160830.77251392003,40.549604936625855
50725,002979.SZ,雷赛智能,2024-01-08,2024-01-09,2024-03-15,TAKE_PROFIT_DYN,3,42,598018.7104491598,160624.3023356403,26.859410839336217
51258,600721.SH,百花村,2024-01-17,2024-01-18,2024-03-14,TAKE_PROFIT_DYN,4,34,799038.7290685799,160610.04314982006,20.10040781590641
19613,688187.SH,时代电气,2022-01-05,2022-01-06,2022-03-17,TAKE_PROFIT_DYN,5,45,991297.720413,160442.90758548013,16.185138357690917
48820,002284.SZ,亚太股份,2023-12-08,2023-12-11,2024-03-18,TAKE_PROFIT_DYN,5,63,997938.07845732,160417.50472440035,16.074895646069
54008,300380.SZ,安硕信息,2024-04-08,2024-04-09,2024-04-29,TAKE_PROFIT_DYN,3,14,596998.42624422,160378.81725690002,26.86419431050431
52373,603090.SH,宏盛股份,2024-01-22,2024-01-23,2024-04-01,TAKE_PROFIT_DYN,3,43,598414.20825186,160286.70249702,26.785243446218228
49540,300953.SZ,震裕科技,2023-12-18,2023-12-19,2024-03-11,TAKE_PROFIT_DYN,5,52,989345.262906,160142.94760463992,16.186760437327273
41615,300520.SZ,科大国创,2023-06-26,2023-06-27,2023-10-11,TAKE_PROFIT_DYN,5,70,995011.39471734,160136.8409025001,16.09397055678858
52131,300862.SZ,蓝盾光电,2024-01-22,2024-01-23,2024-02-29,TAKE_PROFIT_DYN,5,21,996376.11245172,160057.85726700013,16.063999855752847
51620,002058.SZ,威尔泰,2024-01-19,2024-01-22,2024-03-18,TAKE_PROFIT_DYN,5,34,996433.1842865398,160042.7115441003,16.06155977820963
24494,300865.SZ,大宏立,2022-04-13,2022-04-14,2022-05-11,TAKE_PROFIT_DYN,3,16,596841.2283833999,159965.47215180006,26.802014429378723
52087,300596.SZ,利安隆,2024-01-22,2024-01-23,2024-04-18,TAKE_PROFIT_DYN,4,54,793681.9866775799,159965.36209170008,20.15484347343306
52706,002989.SZ,中天精装,2024-01-30,2024-01-31,2024-04-10,TAKE_PROFIT_DYN,3,42,598663.5220566,159919.59628259996,26.712767755286844
51873,002232.SZ,启明信息,2024-01-22,2024-01-23,2024-03-19,TAKE_PROFIT_DYN,3,34,597051.493038,159800.6758233601,26.764973823319693
19630,002041.SZ,登海种业,2022-01-06,2022-01-07,2022-04-19,TAKE_PROFIT_DYN,5,65,994277.47094676,159777.91677491996,16.06975129616263
49927,603300.SH,华铁应急,2023-12-21,2023-12-22,2024-03-07,TAKE_PROFIT_DYN,5,47,998971.37904564,159761.53914336022,15.99260424217431
50956,603912.SH,佳力图,2024-01-10,2024-01-11,2024-03-04,TAKE_PROFIT_DYN,5,31,998970.37778538,159510.98373209976,15.967538905980383
8556,300400.SZ,劲拓股份,2020-12-22,2020-12-23,2021-03-10,TAKE_PROFIT_DYN,3,49,598050.75077748,159214.91073732008,26.622307643680237
24681,002377.SZ,国创高新,2022-04-18,2022-04-19,2022-05-17,TAKE_PROFIT_DYN,3,17,599640.7520703599,159057.6658938001,26.525493029722703
51008,001324.SZ,长青科技,2024-01-16,2024-01-17,2024-03-08,TAKE_PROFIT_DYN,4,31,794753.33515578,158912.98018794006,19.99525804528917
49143,601789.SH,宁波建工,2023-12-08,2023-12-11,2024-03-11,TAKE_PROFIT_DYN,5,58,999325.82517768,158849.0764264802,15.89562407218255
49991,300079.SZ,数码科技,2023-12-22,2023-12-25,2024-03-20,TAKE_PROFIT_DYN,4,55,799694.5545388799,158592.61728288024,19.83164901933438
38741,688081.SH,兴图新科,2023-04-19,2023-04-20,2023-05-04,TAKE_PROFIT_DYN,3,7,597346.8648146999,158581.8234117002,26.547694941178456
50081,600880.SH,博瑞传播,2023-12-22,2023-12-25,2024-03-20,TAKE_PROFIT_DYN,5,55,999291.78232884,158431.91445180005,15.854419825466392
24128,002371.SZ,北方华创,2022-04-06,2022-04-07,2022-06-02,TAKE_PROFIT_DYN,3,37,569713.0828989599,158388.60158604023,27.80146820221976
24575,002811.SZ,亚泰国际,2022-04-15,2022-04-18,2022-05-16,TAKE_PROFIT_DYN,3,17,599648.76215244,158327.29113947996,26.40333827608748
53008,002313.SZ,日海智能,2024-02-05,2024-02-06,2024-02-28,TAKE_PROFIT_DYN,1,10,199879.58318327996,158261.25076344004,79.17829737433567
51915,002510.SZ,天汽模,2024-01-22,2024-01-23,2024-04-01,TAKE_PROFIT_DYN,3,43,599482.55294928,158094.33870384004,26.37179980068841
38135,603356.SH,华菱精工,2023-03-29,2023-03-30,2023-05-17,TAKE_PROFIT_DYN,3,30,597704.3147275199,157929.0420859201,26.422603651090665
33108,003038.SZ,鑫铂股份,2022-12-13,2022-12-14,2023-01-09,TAKE_PROFIT_DYN,4,17,793064.2090971599,157928.88190679997,19.913757309334304
60936,000403.SZ,双林生物,2024-09-12,2024-09-13,2024-10-08,TAKE_PROFIT_DYN,3,10,595585.6480173599,157911.43364964018,26.513639839259096
51040,000576.SZ,广东甘化,2024-01-17,2024-01-18,2024-03-14,TAKE_PROFIT_DYN,5,34,998554.8547774798,157779.29086524015,15.800763484385646
21690,603690.SH,至纯科技,2022-01-25,2022-01-26,2022-06-06,TAKE_PROFIT_DYN,5,82,992297.97941274,157760.45682138018,15.898496227387838
48182,002335.SZ,科华恒盛,2023-12-05,2023-12-06,2024-02-28,TAKE_PROFIT_DYN,5,53,991995.5988142198,157638.35484738008,15.891033693678963
52440,603687.SH,大胜达,2024-01-22,2024-01-23,2024-03-15,TAKE_PROFIT_DYN,3,32,598741.6203568799,157549.5371973602,26.313443368685945
51827,000960.SZ,锡业股份,2024-01-22,2024-01-23,2024-03-14,TAKE_PROFIT_DYN,3,31,599122.09925568,157509.45839772,26.290043147031643
59236,300705.SZ,九典制药,2024-07-26,2024-07-29,2024-09-30,TAKE_PROFIT_DYN,5,43,994953.32162226,157493.67450102023,15.829252596918678
20735,002194.SZ,武汉凡谷,2022-01-24,2022-01-25,2022-03-24,TAKE_PROFIT_DYN,5,37,996954.840882,157423.81500792026,15.79046598225536
51952,002693.SZ,双成药业,2024-01-22,2024-01-23,2024-05-09,TAKE_PROFIT_DYN,5,66,999245.7243568798,157232.16795528017,15.73508538717798
52820,300418.SZ,昆仑万维,2024-01-31,2024-02-01,2024-02-19,TAKE_PROFIT_DYN,2,6,398468.54189142,157108.34253114002,39.428041617887864
53124,603721.SH,中广天择,2024-02-08,2024-02-19,2024-03-06,TAKE_PROFIT_DYN,1,12,200051.79994799997,157071.82666428012,78.51557781789928
61108,688112.SH,鼎阳科技,2024-09-13,2024-09-18,2024-09-30,TAKE_PROFIT_DYN,3,8,597514.0752781199,156916.3614994801,26.261533910551236
51771,688595.SH,芯海科技,2024-01-19,2024-01-22,2024-03-21,TAKE_PROFIT_DYN,2,37,398693.82544992,156827.15749008,39.33523608325333
38375,300130.SZ,新国都,2023-04-10,2023-04-11,2023-05-08,TAKE_PROFIT_DYN,3,16,596995.4224634399,156548.66415156017,26.22275787401824
60878,601231.SH,环旭电子,2024-09-09,2024-09-10,2024-10-08,TAKE_PROFIT_DYN,3,13,597706.3172480399,156474.5593395601,26.17917107853242
50753,300676.SZ,华大基因,2024-01-08,2024-01-09,2024-02-08,TAKE_PROFIT_DYN,5,22,991333.76578236,156428.48645424016,15.7795983405031
29054,002795.SZ,永和智控,2022-08-25,2022-08-26,2022-09-30,TAKE_PROFIT_DYN,4,24,798385.9073790598,156213.02053854032,19.566104448330783
51967,002782.SZ,可立克,2024-01-22,2024-01-23,2024-04-29,TAKE_PROFIT_DYN,5,61,997336.32104106,156136.86658350006,15.655387584853834
50325,002184.SZ,海得控制,2023-12-26,2023-12-27,2024-02-26,TAKE_PROFIT_DYN,4,36,797159.36356056,156104.66075687995,19.582616461986863
51311,688192.SH,迪哲医药,2024-01-17,2024-01-18,2024-03-14,TAKE_PROFIT_DYN,3,34,595072.00150398,156104.17039601994,26.232820566500116
51678,300608.SZ,思特奇,2024-01-19,2024-01-22,2024-03-25,TAKE_PROFIT_DYN,2,39,398880.05985828,155892.24251172005,39.082485739474606
22766,600308.SH,华泰股份,2022-03-08,2022-03-09,2022-06-29,TAKE_PROFIT_DYN,5,74,998914.30721082,155871.42711317982,15.60408395274724
52878,688088.SH,虹软科技,2024-01-31,2024-02-01,2024-03-18,TAKE_PROFIT_DYN,2,26,397946.88529596,155785.25020212005,39.14724702173755
50415,301091.SZ,深城交,2023-12-26,2023-12-27,2024-03-08,TAKE_PROFIT_DYN,3,45,596121.32225646,155745.63224945997,26.126499159588185
9834,601068.SH,中铝国际,2021-02-01,2021-02-02,2021-04-01,TAKE_PROFIT_DYN,3,37,599652.7671934799,155597.45697612,25.94792611470031
50621,000727.SZ,华东科技,2024-01-05,2024-01-08,2024-03-19,TAKE_PROFIT_DYN,4,45,799915.8330563399,155502.39482118015,19.439844593028297
60908,000999.SZ,华润三九,2024-09-11,2024-09-12,2024-10-08,TAKE_PROFIT_DYN,2,11,393549.35023404,155368.27007856005,39.47872610796182
50034,300634.SZ,彩讯股份,2023-12-22,2023-12-25,2024-03-19,TAKE_PROFIT_DYN,5,54,997236.19501506,155303.63749890006,15.573405605936186
24551,002245.SZ,蔚蓝锂芯,2022-04-15,2022-04-18,2022-06-02,TAKE_PROFIT_DYN,4,30,794684.2481978401,155233.2777278399,19.53395679854899
8294,300879.SZ,大叶股份,2020-12-15,2020-12-16,2021-01-27,TAKE_PROFIT_DYN,4,29,796308.29233956,155137.77319644007,19.482124535039578
52709,300031.SZ,宝通科技,2024-01-30,2024-01-31,2024-03-21,TAKE_PROFIT_DYN,3,30,598511.33049708,155134.48904316025,25.920058842380943
37069,605288.SH,凯迪股份,2023-03-13,2023-03-14,2023-06-02,TAKE_PROFIT_DYN,5,54,992094.72357996,154968.49339164002,15.62033238443587
51204,301261.SZ,恒工精密,2024-01-17,2024-01-18,2024-02-23,TAKE_PROFIT_DYN,4,20,788935.0117849199,154956.53003688017,19.641228709865462
53380,688581.SH,安杰思,2024-03-25,2024-03-26,2024-04-30,TAKE_PROFIT_DYN,4,23,780866.8566098398,154879.0406103601,19.8342443784556
24571,002721.SZ,金一文化,2022-04-15,2022-04-18,2022-05-23,TAKE_PROFIT_DYN,3,22,599720.85289116,154832.94787896005,25.81750278192508
13959,002922.SZ,伊戈尔,2021-07-15,2021-07-16,2021-08-03,TAKE_PROFIT_DYN,3,12,598121.8402559399,154778.70324636006,25.877453861261667
49929,688235.SH,百济神州,2023-12-21,2023-12-22,2024-02-28,TAKE_PROFIT_DYN,5,41,978099.10766568,154739.44520891982,15.820425966671126
52874,605086.SH,龙高股份,2024-01-31,2024-02-01,2024-03-25,TAKE_PROFIT_DYN,3,31,595906.05130056,154451.56317623996,25.91877743801237
50769,300847.SZ,中船汉光,2024-01-08,2024-01-09,2024-01-29,TAKE_PROFIT_DYN,3,14,599236.2429253199,154442.5185600001,25.77322723439603
50967,688702.SH,盛科通信,2024-01-10,2024-01-11,2024-03-04,TAKE_PROFIT_DYN,4,31,795431.1883517997,154439.81562240038,19.415861218921105
51117,300037.SZ,新宙邦,2024-01-17,2024-01-18,2024-02-08,TAKE_PROFIT_DYN,4,15,795085.7535620999,154420.89253470034,19.421916672871102
55337,300419.SZ,浩丰科技,2024-04-16,2024-04-17,2024-04-29,TAKE_PROFIT_DYN,1,8,199955.67896303997,154307.98787184004,77.17109545078861
14384,000995.SZ,皇台酒业,2021-07-26,2021-07-27,2021-08-11,TAKE_PROFIT_DYN,2,11,397999.95208974,154217.90759994008,38.74822265435033
22730,301073.SZ,君亭酒店,2022-03-08,2022-03-09,2022-03-17,TAKE_PROFIT_DYN,3,6,593679.2484823199,154181.70391572022,25.970539531214865
49704,000034.SZ,神州数码,2023-12-20,2023-12-21,2024-02-23,TAKE_PROFIT_DYN,5,39,993682.72235232,154139.42432988004,15.511935637261528
10376,300850.SZ,新强联,2021-03-08,2021-03-09,2021-03-29,TAKE_PROFIT_DYN,3,14,579523.4309264399,154079.79886620014,26.58732859513282
51753,603725.SH,天安新材,2024-01-19,2024-01-22,2024-03-19,TAKE_PROFIT_DYN,5,35,998351.5989447,154037.49921449984,15.429183403654989
50027,300533.SZ,冰川网络,2023-12-22,2023-12-25,2024-02-28,TAKE_PROFIT_DYN,5,40,994372.59067146,153843.8611109401,15.471450294809063
24828,002431.SZ,棕榈股份,2022-04-21,2022-04-22,2022-05-12,TAKE_PROFIT_DYN,2,11,399619.99119042,153809.12638889998,38.48884684940837
53840,688022.SH,瀚川智能,2024-03-27,2024-03-28,2024-04-30,TAKE_PROFIT_DYN,3,21,598240.99022688,153713.8094659201,25.69429577328442
14243,603236.SH,移远通信,2021-07-22,2021-07-23,2021-08-25,TAKE_PROFIT_DYN,3,23,571821.7370065199,153681.82923744014,26.87582847793837
50650,301015.SZ,百洋医药,2024-01-05,2024-01-08,2024-03-13,TAKE_PROFIT_DYN,4,41,790284.7106154,153654.74676288,19.44296083410598
50711,002520.SZ,日发精机,2024-01-08,2024-01-09,2024-03-19,TAKE_PROFIT_DYN,3,44,599829.9902595,153492.39927449997,25.589317267730426
25734,600213.SH,,2022-04-26,2022-04-27,2022-05-20,TAKE_PROFIT_DYN,2,14,399305.5954687799,153165.6905009402,38.358012569577326
24993,603815.SH,交建股份,2022-04-21,2022-04-22,2022-05-27,TAKE_PROFIT_DYN,2,22,399145.3938271799,152954.73239382007,38.32055555676679
8559,300507.SZ,苏奥传感,2020-12-22,2020-12-23,2021-01-21,TAKE_PROFIT_DYN,3,20,598763.6480826,152894.70755100006,25.535068476620022
11318,600744.SH,华银电力,2021-04-22,2021-04-23,2021-05-19,TAKE_PROFIT_DYN,2,15,399665.0479021199,152662.56332616007,38.1976267695913
53089,002962.SZ,五方光电,2024-02-06,2024-02-07,2024-03-12,TAKE_PROFIT_DYN,1,18,199541.1572154,152593.26207840003,76.47207433686435
50694,002046.SZ,国机精工,2024-01-08,2024-01-09,2024-03-15,TAKE_PROFIT_DYN,5,42,998695.0312138798,152500.17099636002,15.269943899791036
49137,601068.SH,中铝国际,2023-12-08,2023-12-11,2024-01-26,TAKE_PROFIT_DYN,5,33,999619.1944338598,152465.44029354025,15.252352209972312
52163,301165.SZ,锐捷网络,2024-01-22,2024-01-23,2024-02-27,TAKE_PROFIT_DYN,3,19,596464.7545256399,152239.7732526001,25.523683016890793
49888,688059.SH,华锐精密,2023-12-20,2023-12-21,2024-03-13,TAKE_PROFIT_DYN,5,52,986881.1614061398,152195.3979777,15.421856645925548
24624,301098.SZ,金埔园林,2022-04-15,2022-04-18,2022-05-10,TAKE_PROFIT_DYN,2,13,398225.23564824,152156.78012303996,38.20872373277794
49824,600602.SH,云赛智联,2023-12-20,2023-12-21,2024-02-23,TAKE_PROFIT_DYN,5,39,998078.25489372,152133.68016791996,15.242660525062725
7087,002305.SZ,*ST南置,2020-11-26,2020-11-27,2021-01-15,TAKE_PROFIT_DYN,5,34,999684.27635076,152078.30195544008,15.212633183607288
31917,603833.SH,欧派家居,2022-10-21,2022-10-24,2022-11-29,TAKE_PROFIT_DYN,3,26,591919.03294524,152076.66981155996,25.69214053734085
24784,000703.SZ,恒逸石化,2022-04-21,2022-04-22,2022-05-26,TAKE_PROFIT_DYN,3,21,598659.5170155598,151861.41358164034,25.366908779584858
54254,688525.SH,佰维存储,2024-04-10,2024-04-11,2024-06-03,TAKE_PROFIT_DYN,3,34,594808.6700555999,151834.49055324018,25.526610185263003
50101,605555.SH,德昌股份,2023-12-22,2023-12-25,2024-02-27,TAKE_PROFIT_DYN,5,39,996021.66631968,151818.44869620027,15.242484559314104
18335,600165.SH,新日恒力,2021-11-03,2021-11-04,2021-12-10,TAKE_PROFIT_DYN,4,26,798499.0497884398,151485.32480166038,18.971259244678627
20052,300084.SZ,海默科技,2022-01-18,2022-01-19,2022-02-08,TAKE_PROFIT_DYN,3,9,598780.6695070199,151460.89353738015,25.294886967890744
54028,300836.SZ,佰奥智能,2024-04-08,2024-04-09,2024-05-07,TAKE_PROFIT_DYN,2,17,398836.00440684,151402.28843124,37.96103831107468
42315,600877.SH,电能股份,2023-07-20,2023-07-21,2023-09-20,TAKE_PROFIT_DYN,5,43,998090.27001684,151251.19910207996,15.154060073096195
2105,002291.SZ,遥望科技,2020-04-20,2020-04-21,2020-05-27,TAKE_PROFIT_DYN,3,23,598032.7280928,151175.1750062399,25.27874611283502
52492,688031.SH,星环科技,2024-01-22,2024-01-23,2024-03-01,TAKE_PROFIT_DYN,3,22,593056.4646005998,151048.16975556023,25.46944157455314
9078,300185.SZ,通裕重工,2021-01-07,2021-01-08,2021-03-08,TAKE_PROFIT_DYN,5,36,999509.0558052598,151011.33463224024,15.10855091858844
5522,600009.SH,上海机场,2020-09-22,2020-09-23,2020-11-10,TAKE_PROFIT_DYN,5,28,981459.3370982398,150964.0223653802,15.381587057056992
25982,000056.SZ,皇庭国际,2022-05-05,2022-05-06,2022-07-25,TAKE_PROFIT_DYN,5,55,1000038.7224828,150892.7373538199,15.08868946386375
51656,002927.SZ,泰永长征,2024-01-19,2024-01-22,2024-03-19,TAKE_PROFIT_DYN,5,35,997039.9480040998,150758.24089986016,15.120581798317298
52719,300814.SZ,中富电路,2024-01-30,2024-01-31,2024-03-04,TAKE_PROFIT_DYN,2,17,399578.93951976,150718.24952316005,37.71926761312873
17720,300588.SZ,熙菱信息,2021-10-26,2021-10-27,2021-11-25,TAKE_PROFIT_DYN,2,21,399002.2136099999,150507.77630004013,37.721037920644775
50822,603319.SH,湘油泵,2024-01-08,2024-01-09,2024-03-13,TAKE_PROFIT_DYN,5,40,996053.706648,150457.74991631985,15.105385273114678
24992,603800.SH,道森股份,2022-04-21,2022-04-22,2022-06-09,TAKE_PROFIT_DYN,2,30,397900.8273239999,150361.98601104005,37.78880959415656
20629,601886.SH,江河集团,2022-01-21,2022-01-24,2022-03-21,TAKE_PROFIT_DYN,5,35,999514.0621065598,150330.85749792005,15.04039444738628
51427,300092.SZ,科新机电,2024-01-18,2024-01-19,2024-02-26,TAKE_PROFIT_DYN,4,20,798067.5066163798,150217.2927901802,18.82262985835202
51877,002273.SZ,水晶光电,2024-01-22,2024-01-23,2024-03-12,TAKE_PROFIT_DYN,3,29,598546.37460618,150026.38539174013,25.065123064265755
22149,300953.SZ,震裕科技,2022-02-08,2022-02-09,2022-03-23,TAKE_PROFIT_DYN,3,30,585815.35040028,150018.82884972007,25.608552037295397
24842,002686.SZ,亿利达,2022-04-21,2022-04-22,2022-05-12,TAKE_PROFIT_DYN,3,11,599028.9820515,149990.34794940008,25.038913382074902
45735,002952.SZ,亚世光电,2023-09-27,2023-09-28,2023-11-17,TAKE_PROFIT_DYN,4,30,796103.03398626,149989.62871134002,18.840479474159206
48474,603933.SH,睿能科技,2023-12-05,2023-12-06,2024-02-27,TAKE_PROFIT_DYN,5,52,996956.8434025198,149960.89715112024,15.04186446419464
52610,000821.SZ,ST京机,2024-01-29,2024-01-30,2024-03-12,TAKE_PROFIT_DYN,3,24,598242.9927473998,149948.43928020028,25.064804953513935
60495,688105.SH,诺唯赞,2024-08-23,2024-08-26,2024-09-30,TAKE_PROFIT_DYN,4,23,795789.6395248799,149863.79723832037,18.83208699824182
52034,300213.SZ,佳讯飞鸿,2024-01-22,2024-01-23,2024-03-04,TAKE_PROFIT_DYN,3,23,599201.19881622,149826.7589682598,25.004415756219625
50049,301262.SZ,海看股份,2023-12-22,2023-12-25,2024-02-26,TAKE_PROFIT_DYN,5,38,993148.04937348,149786.7105477599,15.082012258117178
51917,002518.SZ,科士达,2024-01-22,2024-01-23,2024-03-04,TAKE_PROFIT_DYN,4,23,795577.37234976,149646.82088664,18.809838752031613
13476,300198.SZ,纳川股份,2021-07-01,2021-07-02,2021-07-22,TAKE_PROFIT_DYN,3,14,599515.59453786,149568.58864493994,24.948239880271295
51897,002431.SZ,棕榈股份,2024-01-22,2024-01-23,2024-03-08,TAKE_PROFIT_DYN,4,27,799770.6503186399,149429.53586484003,18.684048458805684
17544,603333.SH,尚纬股份,2021-10-18,2021-10-19,2021-11-24,TAKE_PROFIT_DYN,2,26,399929.3806107599,149276.29821498005,37.32566434279218
10759,002417.SZ,深南股份,2021-03-30,2021-03-31,2021-05-21,TAKE_PROFIT_DYN,5,33,999162.6197552998,149157.7512039002,14.928275763601896
24565,002551.SZ,尚荣医疗,2022-04-15,2022-04-18,2022-05-10,TAKE_PROFIT_DYN,3,13,599550.6386469599,149154.40285704017,24.8776989369314
52333,601222.SH,林洋能源,2024-01-22,2024-01-23,2024-03-12,TAKE_PROFIT_DYN,4,29,798927.58917972,149020.80309071986,18.65260445489477
23087,300823.SZ,建科机械,2022-03-09,2022-03-10,2022-03-22,TAKE_PROFIT_DYN,3,8,596513.81627838,148711.10371074,24.930035089302905
50843,688117.SH,圣诺生物,2024-01-08,2024-01-09,2024-02-23,TAKE_PROFIT_DYN,3,27,597034.4716135799,148669.34444010013,24.901299926333863
54186,300844.SZ,山水比德,2024-04-10,2024-04-11,2024-05-16,TAKE_PROFIT_DYN,2,22,396914.58596789994,148488.22862874,37.41062532802683
24327,300304.SZ,云意电气,2022-04-11,2022-04-12,2022-06-21,TAKE_PROFIT_DYN,5,46,998885.2706632798,148431.37258836022,14.85970180437227
22072,000761.SZ,本钢板材,2022-01-28,2022-02-07,2022-04-06,TAKE_PROFIT_DYN,4,40,799389.17015958,148406.16010608012,18.56494504128123
15433,688378.SH,奥来德,2021-08-18,2021-08-19,2021-10-13,TAKE_PROFIT_DYN,5,32,993069.9510731996,148404.91710114037,14.944054740631394
22467,603390.SH,通达电气,2022-03-07,2022-03-08,2022-05-09,TAKE_PROFIT_DYN,5,39,999229.7041927198,148340.36533896008,14.845471938687474
49633,688300.SH,联瑞新材,2023-12-18,2023-12-19,2024-03-04,TAKE_PROFIT_DYN,4,47,791097.7339465199,148314.70158516,18.747961878903123
51709,600152.SH,维科技术,2024-01-19,2024-01-22,2024-03-19,TAKE_PROFIT_DYN,5,35,998861.24041704,148237.18171416014,14.84061806745738
55521,301368.SZ,丰立智能,2024-04-16,2024-04-17,2024-06-03,TAKE_PROFIT_DYN,3,30,596397.6700882199,148210.07761098002,24.850881390776827
52750,603922.SH,金鸿顺,2024-01-30,2024-01-31,2024-03-13,TAKE_PROFIT_DYN,4,24,796122.0579311999,148177.7643614402,18.612443014893273
6920,300548.SZ,博创科技,2020-11-16,2020-11-17,2021-01-15,TAKE_PROFIT_DYN,4,42,792743.8058139598,148126.20236604032,18.685255094986186
25523,603183.SH,建研院,2022-04-25,2022-04-26,2022-05-13,TAKE_PROFIT_DYN,2,10,399511.85508234,148014.62520282005,37.048869343893195
51123,300187.SZ,永清环保,2024-01-17,2024-01-18,2024-03-14,TAKE_PROFIT_DYN,5,34,998894.28200562,147782.88252485986,14.794646959849992
